Fecha & Hora;PM10;NO2  (ug/m3);Vel Viento  (m/s);Dir Viento (Grados);Temperatura (C°);Humedad (%);Radiacion Solar (Watt/M2);Lluvia (mm);;
2/01/2013 3:00;23,9;40,34;0,4;238,3;24,7;67,7;0;0;;
2/01/2013 4:00;30,4;36,98;0,1;268,3;24;70,3;0;0;;
2/01/2013 5:00;16,4;32,46;0,7;167,7;24;72,2;0;0;;
1/01/2013 2:00;16,4;29,19;0;273,3;23,4;73,8;0;0;;
1/01/2013 3:00;9,6;21,74;0,2;321;23,3;74,1;0;0;;
1/01/2013 4:00;26,6;26,61;0,4;29,9;22,9;77,3;0;0;;
1/01/2013 5:00;34,8;26,13;0,5;10,5;22,7;79,5;0;0;;
1/01/2013 6:00;26,6;22,92;0,4;307;22,3;82,3;0;0;;
1/01/2013 7:00;26;25,79;0,3;45,7;22,5;81,2;5,8;0;;
1/01/2013 8:00;48,7;35,30;0,6;197,7;23,1;79,2;44,9;0;;
1/01/2013 9:00;25,2;33,01;1,8;164,5;23,9;73,8;149,3;0;;
1/01/2013 10:00;14,5;21,17;1,8;170,8;25;68,6;464,6;0;;
1/01/2013 11:00;7,5;83,89;1,7;111,8;27,3;59,5;632,5;0;;
1/01/2013 12:00;19,9;22,71;1,6;9,7;27,5;59;317,5;0;;
1/01/2013 13:00;11,8;17,75;0,4;293,9;28,6;53,5;425,3;0;;
1/01/2013 14:00;5,9;8,25;2,9;282;28,5;50,4;272;0;;
1/01/2013 15:00;4,6;9,98;3,7;275,6;28,2;49,6;254;0;;
1/01/2013 16:00;3,1;5,75;4,9;282,3;28,5;47,5;370,7;0;;
1/01/2013 17:00;3;9,21;3,1;268,9;28;49,8;100;0;;
1/01/2013 18:00;12;16,58;2,4;266;27,1;55,5;5,6;0;;
1/01/2013 19:00;8,3;24,55;0,8;124,8;26,3;60,2;0;0;;
1/01/2013 20:00;16,3;19,94;0,5;240,9;25,2;63,7;0;0;;
1/01/2013 21:00;9,4;22,36;0,9;142,9;24,8;66,2;0;0;;
1/01/2013 22:00;;;;;;;;;;
1/01/2013 23:00;5,1;31,00;0,2;344,7;23,2;81,6;0;0;;
2/01/2013 0:00;3,4;23,98;0,2;266,1;22,5;83,3;0;0,25;;
2/01/2013 1:00;1,7;22,12;0,3;354,9;22,4;83,7;0;0;;
2/01/2013 2:00;20,9;24,92;0,4;322,8;21,9;87,6;0;0;;
2/01/2013 3:00;22,3;23,72;0,3;314,2;21,8;87,8;0;0;;
2/01/2013 4:00;26,4;23,57;0,2;248;21,8;87,5;0;0;;
2/01/2013 5:00;18,2;21,43;0;194;22,1;86,8;0;0;;
1/01/2013 2:00;25,2;22,68;0,2;37,2;22,1;87;0;0;;
1/01/2013 3:00;44,2;28,25;0,2;40,6;22;85,1;5,5;0;;
1/01/2013 4:00;43,7;31,89;0,3;39,1;22,2;86;74,9;0;;
1/01/2013 5:00;40,3;37,22;0,8;65,3;23,4;80,6;233,8;0;;
1/01/2013 6:00;52,6;33,50;0,5;154,5;24,9;71,9;349,8;0;;
1/01/2013 7:00;27,1;30,44;0,6;129,9;25,8;67,3;248,2;0;;
1/01/2013 8:00;30,8;24,82;1,1;88,9;27,7;59,1;624,3;0;;
1/01/2013 9:00;17,2;19,09;0,6;302,6;27,6;57,1;196,8;0;;
1/01/2013 10:00;13,6;17,90;0,2;99,4;28,9;51,8;584,4;0;;
1/01/2013 11:00;18;12,79;1,4;279,8;29,4;49,7;314,7;0;;
1/01/2013 12:00;13,7;6,97;1,8;277,5;30;47,4;346,8;0;;
1/01/2013 13:00;8,3;8,13;3,2;283,3;29,7;47,1;273,7;0;;
1/01/2013 14:00;6,4;14,24;2,1;273,2;28,6;48,7;33,7;0;;
1/01/2013 15:00;12,5;30,84;0,1;21,5;27,5;52,5;1,2;0;;
1/01/2013 16:00;15,1;26,78;1,2;106,6;27,3;54,4;0;0;;
1/01/2013 17:00;17,7;36,82;1,4;109,6;27;56,1;0;0;;
1/01/2013 18:00;10,7;31,81;1,2;90,1;26,2;60;0;0;;
1/01/2013 19:00;7,7;18,85;0,7;121,6;25,9;60,3;0;0;;
1/01/2013 20:00;5,3;21,43;1,4;58,1;25;66,8;0;0;;
1/01/2013 21:00;5;22,73;0,6;57,3;24,2;73,3;0;0;;
1/01/2013 22:00;4,3;12,80;1,3;130,8;23,9;74;0;0;;
1/01/2013 23:00;3,5;6,92;1,4;155,3;23,1;79,2;0;0;;
2/01/2013 0:00;3;6,32;0,4;191,9;23;79,3;0;0;;
2/01/2013 1:00;21,4;19,36;0,5;42,2;22,6;82,7;0;0;;
2/01/2013 2:00;11,8;25,66;0,5;332,6;22,5;84;0;0;;
2/01/2013 3:00;9,6;27,28;0,5;20,5;22,2;85,3;8,1;0;;
2/01/2013 4:00;29,8;31,09;0,4;351,2;22,6;83,8;17,7;0;;
2/01/2013 5:00;21,2;34,09;0,2;59,4;23,2;80,9;119,7;0;;
1/01/2013 2:00;37,6;35,81;0,8;86,2;25,2;69,8;464,9;0;;
1/01/2013 3:00;27,2;30,73;0,4;83,5;26,2;64,3;388,5;0;;
1/01/2013 4:00;40,5;24,23;1;91,5;27,9;58,6;598,9;0;;
1/01/2013 5:00;21,6;18,19;0,3;3,9;28;57,4;139,2;0;;
1/01/2013 6:00;12,9;14,36;0,4;191;28,8;52,8;524,9;0;;
1/01/2013 7:00;7,4;9,34;0,8;228,5;30,4;46,9;608,1;0;;
1/01/2013 8:00;19,2;10,66;2,4;260;30,8;45,9;486,2;0;;
1/01/2013 9:00;15,6;12,67;3,1;274,9;29,9;47,6;270,4;0;;
1/01/2013 10:00;23,5;18,46;2,1;259,6;28,8;49,4;87,7;0;;
1/01/2013 11:00;13,3;24,63;0,8;277,4;28,2;49,8;1,2;0;;
1/01/2013 12:00;8,3;20,26;0,9;328,4;27,2;53,8;0;0;;
1/01/2013 13:00;5,8;23,46;0,4;252,5;26,8;55,6;0;0;;
1/01/2013 14:00;5,2;19,52;0,4;320,5;26,5;57,4;0;0;;
1/01/2013 15:00;5,7;31,26;0,3;82,3;26;60,3;0;0;;
1/01/2013 16:00;3,8;23,40;0,9;66,2;25,6;61,5;0;0;;
1/01/2013 17:00;3,4;18,14;0,7;83,2;25,1;63,7;0;0;;
1/01/2013 18:00;3,1;17,98;0,2;4,8;24,5;66,8;0;0;;
1/01/2013 19:00;3,2;17,23;0,3;102,1;24,3;68,4;0;0;;
1/01/2013 20:00;2,8;11,12;0,5;122;23,8;72,4;0;0;;
1/01/2013 21:00;2,9;13,85;0,7;113,5;23,6;74,6;0;0;;
1/01/2013 22:00;3,1;18,03;0,6;141;23,3;77,9;0;0;;
1/01/2013 23:00;5,9;20,90;1,2;147,1;23,1;80,1;3,8;0;;
2/01/2013 0:00;24;21,84;1,2;163,2;23,3;78,4;41;0;;
2/01/2013 1:00;12,5;25,24;2,2;166,6;23,7;78,2;137,1;0;;
2/01/2013 2:00;24,5;24,19;2,2;161,4;24,2;76;186,6;0;;
2/01/2013 3:00;14,5;18,99;2,2;157;25,3;71,1;492,9;0;;
2/01/2013 4:00;9,7;14,21;1,3;144,8;26,4;64,8;335,4;0;;
2/01/2013 5:00;6,9;20,19;0,3;247,3;27,2;61,7;409,2;0;;
1/01/2013 2:00;24,7;16,65;1,3;123,6;27,8;59,4;257,2;0;;
1/01/2013 3:00;28,3;25,84;2;234,6;27,4;60,5;186,2;0;;
1/01/2013 4:00;14,8;11,67;0,3;252,9;27,7;57,7;167,8;0;;
1/01/2013 5:00;8,3;21,93;1;351,7;27,9;58;133,2;0;;
1/01/2013 6:00;10,4;20,46;2,1;248,3;26,8;60,6;25,5;0;;
1/01/2013 7:00;9,3;23,38;1,7;251,9;26;61,2;1,1;0;;
1/01/2013 8:00;30;46,46;0,2;285,7;25,6;64,3;0,1;0;;
1/01/2013 9:00;33,8;50,01;0,6;169,6;25,6;63,6;0;0;;
1/01/2013 10:00;36,5;37,99;0,3;105,8;24,7;67,4;0;0;;
1/01/2013 11:00;46,6;37,55;0,2;58,1;23,9;71,5;0;0;;
1/01/2013 12:00;32,6;26,74;0,4;170,3;23,5;72,5;0;0;;
1/01/2013 13:00;26,7;27,41;0,3;240,9;23,4;74,3;0;0;;
1/01/2013 14:00;21,4;27,84;0,2;310,6;23,2;75;0;0;;
1/01/2013 15:00;28,1;27,74;0,4;19,6;23;76,1;0;0;;
1/01/2013 16:00;39,1;23,95;0,5;7,8;22,3;80;0;0;;
1/01/2013 17:00;43,4;20,93;0,2;294,6;21,6;81,9;0;0;;
1/01/2013 18:00;31;22,84;0,2;95,6;22;79,6;0;0;;
1/01/2013 19:00;61,1;27,40;0,7;22,5;21,7;82,5;7,3;0;;
1/01/2013 20:00;69,3;30,07;0,3;273,1;22,7;78,7;135,1;0;;
1/01/2013 21:00;35,3;25,79;0,9;130,6;25,1;66,6;319,7;0;;
1/01/2013 22:00;35,2;33,71;1,5;114,9;26,3;64,3;458,3;0;;
1/01/2013 23:00;21;18,75;1;86,7;27,2;59,8;390;0;;
2/01/2013 0:00;27,7;15,36;0,6;96,9;28,5;54,6;700,5;0;;
2/01/2013 1:00;25,1;14,36;1,2;86,7;29,6;50,8;731,8;0;;
2/01/2013 2:00;21,7;12,25;1,1;343,4;30,2;46,9;398,1;0;;
2/01/2013 3:00;11,6;9,49;0,7;32,7;31,6;42,2;563,8;0;;
2/01/2013 4:00;26,7;11,53;1,9;283,2;31,5;42,7;302,7;0;;
2/01/2013 5:00;15,7;10,42;2,7;269,3;31,1;43,7;262,2;0;;
1/01/2013 2:00;20,7;16,90;1,6;265,9;30,6;43,8;102,9;0;;
1/01/2013 3:00;11,4;19,30;0,8;227,6;28,7;48;2,2;0;;
1/01/2013 4:00;14,8;35,24;0,3;233,7;27,6;50,7;0;0;;
1/01/2013 5:00;18,9;44,04;0,9;99,2;26,3;57,5;0;0;;
1/01/2013 6:00;40,4;40,60;0,1;132,8;25,5;60,8;0;0;;
1/01/2013 7:00;41,6;40,15;0,3;114,3;24,7;64,6;0;0;;
1/01/2013 8:00;62,1;33,63;0,4;160,5;23,9;67,9;0;0;;
1/01/2013 9:00;45,5;32,06;0,3;144;23,6;69;0;0;;
1/01/2013 10:00;35,1;30,83;0,2;151,5;23,4;70,3;0;0;;
1/01/2013 11:00;25,5;21,85;0,5;113,2;22,7;74,2;0;0;;
1/01/2013 12:00;21,5;21,32;0,3;146,2;22,7;74,8;0;0;;
1/01/2013 13:00;12,6;23,27;0,6;42,2;22,5;76,2;0;0;;
1/01/2013 14:00;37,1;23,92;0,3;50,1;22,2;77,5;0;0;;
1/01/2013 15:00;20,7;22,94;0,3;297,9;22,1;78,2;10,9;0;;
1/01/2013 16:00;55,2;28,67;0,3;86,7;22,7;76;69,9;0;;
1/01/2013 17:00;36,3;33,94;1,3;157,6;24;70,7;230,3;0;;
1/01/2013 18:00;60;26,32;1,4;178,4;25,1;65,5;264;0;;
1/01/2013 19:00;31,2;15,20;0,6;143,1;26,8;59;617,8;0;;
1/01/2013 20:00;23;14,67;0,8;129,4;28,8;51,9;575,7;0;;
1/01/2013 21:00;13,4;11,75;1;135,9;30,2;47,2;748,3;0;;
1/01/2013 22:00;25,1;9,89;0,4;344,9;30,7;45,7;480,4;0;;
1/01/2013 23:00;15,6;6,14;1,7;290,7;30,8;44,8;387,8;0;;
2/01/2013 0:00;8,5;4,93;1,5;269,9;30,7;44,5;214,5;0;;
2/01/2013 1:00;5,8;5,31;2,8;280,4;30,3;46,5;163,9;0;;
2/01/2013 2:00;24,1;11,14;2;260,6;29,4;48,2;60,6;0;;
2/01/2013 3:00;12,7;18,65;0,1;156,3;28,4;50,5;2,2;0;;
2/01/2013 4:00;20,1;37,60;0,7;124,6;27,8;51,8;0;0;;
2/01/2013 5:00;12,1;48,78;0,7;104,9;26,7;56,1;0;0;;
1/01/2013 2:00;24,6;41,09;0,7;94,8;25,5;61,2;0;0;;
1/01/2013 3:00;58,8;41,77;0,3;55;25,1;62,3;0;0;;
1/01/2013 4:00;59,1;36,28;0,2;30,2;24,4;67,2;0;0;;
1/01/2013 5:00;31;32,22;0,1;321;24,1;69;0;0;;
1/01/2013 6:00;40,4;25,30;0,4;35,5;23,5;72,2;0;0;;
1/01/2013 7:00;25,7;17,79;0,2;190,7;23,3;73,6;0;0;;
1/01/2013 8:00;27,6;21,57;0,1;340,3;23,2;73,8;0;0;;
1/01/2013 9:00;15,3;23,51;0,2;284,3;23,2;74;0;0;;
1/01/2013 10:00;37,5;23,35;0,2;186,6;23,3;74,2;0;0;;
1/01/2013 11:00;34,5;26,31;0,3;283,9;23,1;75,2;8,8;0;;
1/01/2013 12:00;69,3;35,85;0,9;13,2;23,2;75,9;63,6;0;;
1/01/2013 13:00;75,1;52,76;0,6;69,1;24,8;70,2;274;0;;
1/01/2013 14:00;60,6;50,15;0,9;82,5;27;61,1;515,1;0;;
1/01/2013 15:00;34,4;32,45;1,2;111;28,5;55,6;655,3;0;;
1/01/2013 16:00;47;22,80;1;116,2;29,9;51,1;703,3;0;;
1/01/2013 17:00;26,3;20,05;1,3;142,7;31,5;46;762,4;0;;
1/01/2013 18:00;38,7;15,66;0,6;327,4;31,4;45,3;502,6;0;;
1/01/2013 19:00;24,9;12,38;1,7;12,5;31,6;44,7;272;0;;
1/01/2013 20:00;16,6;9,95;3;272,1;31;46,4;297,9;0;;
1/01/2013 21:00;10,2;12,11;3,2;267,3;30,6;47;207,6;0;;
1/01/2013 22:00;9,6;23,10;1,8;257,3;30,3;47,9;55,5;0;;
1/01/2013 23:00;24;30,57;1,4;241,4;29,1;51,4;2,3;0;;
2/01/2013 0:00;21,4;48,68;0,9;119,3;28,9;52,6;0;0;;
2/01/2013 1:00;11,8;36,41;0,7;315,5;28;56;0,1;0;;
2/01/2013 2:00;15,6;28,17;0,8;103,8;27,7;57,8;0;0;;
2/01/2013 3:00;20,8;31,85;1;110,1;27,1;60,6;0;0;;
2/01/2013 4:00;26,1;30,11;0,7;145;26,4;64,4;0;0;;
2/01/2013 5:00;14,9;27,86;1,1;165;26;66,3;0;0;;
1/01/2013 2:00;13,7;21,05;1;126,3;25,5;68,9;0;0;;
1/01/2013 3:00;8,5;16,93;1,2;130,5;24,9;71,7;0;0;;
1/01/2013 4:00;19,6;18,05;0,3;141,2;24,5;73;0;0;;
1/01/2013 5:00;10,9;19,35;0,8;358,1;23,6;80,8;0;2,29;;
1/01/2013 6:00;32,2;21,49;0,2;271,1;22,9;88,1;0;0;;
1/01/2013 7:00;17,6;22,47;0,1;276;23,3;85,5;4,2;0;;
1/01/2013 8:00;35,2;28,33;0,1;45,7;23,9;83,3;34,2;0;;
1/01/2013 9:00;47,7;35,58;0,9;153,1;24,7;75;106,2;0;;
1/01/2013 10:00;45,8;34,32;0,8;184,2;26;68,4;344,3;0;;
1/01/2013 11:00;24,9;38,35;0,8;52,3;28,4;59,2;619,8;0;;
1/01/2013 12:00;26,1;27,74;0,5;253,1;28,7;56,6;380,7;0;;
1/01/2013 13:00;19,2;16,15;0,9;171,2;30,8;48,6;799,2;0;;
1/01/2013 14:00;10,1;15,50;1,1;312,3;31,3;47,2;524,2;0;;
1/01/2013 15:00;5,1;8,96;1,1;269,9;32,4;43,6;609,2;0;;
1/01/2013 16:00;2,5;8,00;3,3;277,2;32,1;44;500,3;0;;
1/01/2013 17:00;2,9;12,27;2,9;273,6;31,7;44,4;280,8;0;;
1/01/2013 18:00;2,9;13,63;1,5;277,3;30,3;47,2;87,1;0;;
1/01/2013 19:00;2;23,31;0,4;86,9;29,3;50;3,3;0;;
1/01/2013 20:00;10,4;32,88;1,1;110,4;28,6;52,7;0;0;;
1/01/2013 21:00;11,6;23,05;0,3;24,8;27,7;54,9;0;0;;
1/01/2013 22:00;25;28,99;0,7;91,3;27,2;58,3;0;0;;
1/01/2013 23:00;14,1;27,89;0,5;40;26,4;61,5;0;0;;
2/01/2013 0:00;42,2;26,41;0,1;144,1;25,9;64,2;0;0;;
2/01/2013 1:00;23,7;21,40;1,1;103,8;25,6;66,8;0;0;;
2/01/2013 2:00;29,7;18,48;0,3;354,9;24,8;70,8;0;0;;
2/01/2013 3:00;33,2;17,93;1;4,3;24,1;75,1;0;0;;
2/01/2013 4:00;22,7;17,25;0,5;293;24;74,6;0;0;;
2/01/2013 5:00;13,4;16,60;0,4;302,3;23,8;75,5;0;0;;
1/01/2013 2:00;46;16,68;0,3;268,3;23,6;76,5;0;0;;
1/01/2013 3:00;26,2;20,26;0,4;274,6;23,5;77,4;7;0;;
1/01/2013 4:00;49,7;28,97;0,2;54,3;24,4;74,7;61,3;0;;
1/01/2013 5:00;40,1;39,94;0,3;324,1;25,4;69,9;164,2;0;;
1/01/2013 6:00;52,8;32,95;1,3;129,5;26,6;65,4;339,1;0;;
1/01/2013 7:00;28,1;18,32;0,5;206,2;28;59,7;605,8;0;;
1/01/2013 8:00;41,1;17,77;0,7;257,4;29,3;54;455,4;0;;
1/01/2013 9:00;20,5;13,41;0,6;204,4;30,9;47,6;806,7;0;;
1/01/2013 10:00;11,5;13,77;1,5;356,2;31,7;45;413,7;0;;
1/01/2013 11:00;7,5;9,91;1,7;290,9;31,4;45,3;403,4;0;;
1/01/2013 12:00;18,8;6,13;4,2;280;31,2;45,4;474,6;0;;
1/01/2013 13:00;3;7,18;2,8;285,6;31,4;43,8;306;0;;
1/01/2013 14:00;1,5;11,13;2,7;279,2;29,5;49,7;27,2;0;;
1/01/2013 15:00;2,4;20,91;0,7;102,7;28,8;52,3;3,5;0;;
1/01/2013 16:00;20,4;20,70;0,5;78,9;28,1;54,5;0;0;;
1/01/2013 17:00;10,2;21,82;0,9;82,7;27,8;55,3;0;0;;
1/01/2013 18:00;5,1;25,92;0,9;30,4;27,2;57,7;0;0;;
1/01/2013 19:00;4,6;22,62;0,7;39,7;26,8;59,7;0;0;;
1/01/2013 20:00;2,9;20,18;0,5;85,7;26,5;60,9;0;0;;
1/01/2013 21:00;5,5;16,39;1,7;144,1;25,8;66,7;0;0;;
1/01/2013 22:00;20,8;10,80;1,4;146,7;25,2;69,9;0;0;;
1/01/2013 23:00;12,6;8,39;1,1;161,5;24,6;73;0;0;;
2/01/2013 0:00;12,8;7,79;0,9;178,7;24,1;78,2;0;0;;
2/01/2013 1:00;15,9;10,53;0,5;340,5;23,4;82,7;0;0;;
2/01/2013 2:00;20,3;20,70;0,4;31,4;23,2;83,5;0;0;;
2/01/2013 3:00;10,7;24,13;1,4;153,2;23,2;82,4;0,8;0;;
2/01/2013 4:00;8,3;26,37;1,6;149,7;22,3;86,2;4,2;0,76;;
2/01/2013 5:00;5,4;30,18;0,3;146;21,6;91,8;20,2;10,92;;
1/01/2013 2:00;25,5;34,51;0,6;132,2;21,7;93,4;45;6,6;;
1/01/2013 3:00;14,7;18,70;1,2;107,5;21,7;92;148,7;0,76;;
1/01/2013 4:00;8,5;22,06;0,3;325,2;22;89,2;125,3;0,25;;
1/01/2013 5:00;5,3;34,42;0,2;331,8;22,5;86,6;132,4;0;;
1/01/2013 6:00;12;36,31;0,5;51,5;23,4;82,5;116,4;0;;
1/01/2013 7:00;13,6;30,21;1;114,5;24,1;79,9;174,2;0;;
1/01/2013 8:00;15,2;30,05;0,8;49,5;24,3;78,4;152,7;0;;
1/01/2013 9:00;8,4;26,34;0,9;134,2;24,9;73;132,6;0;;
1/01/2013 10:00;17,3;50,14;0,2;282,9;24,9;74,4;51,6;0;;
1/01/2013 11:00;34,8;64,07;0,4;214;24,3;79,4;2,4;0;;
1/01/2013 12:00;45,3;51,68;0,6;307,3;23,7;80,4;0;0;;
1/01/2013 13:00;41,8;49,72;0,2;250,1;23,5;81,4;0;0;;
1/01/2013 14:00;58,4;47,92;0,4;186,8;23,5;81;0;0;;
1/01/2013 15:00;48,4;49,50;0,1;40,5;23,2;82,3;0;0;;
1/01/2013 16:00;63,7;34,77;0;269,4;22,8;83,8;0;0;;
1/01/2013 17:00;54,6;35,47;0,3;305,2;22,5;85,2;0;0;;
1/01/2013 18:00;69,9;33,51;0,2;333,7;22,4;85,6;0;0;;
1/01/2013 19:00;49,6;41,40;0,2;73,8;22,3;87,8;0;0;;
1/01/2013 20:00;65,6;37,79;0,4;23,7;22;89,9;0;0;;
1/01/2013 21:00;56,6;34,38;0,3;205;22;89,7;0;0;;
1/01/2013 22:00;55,3;30,87;0,2;254,6;22,1;88,5;0;0;;
1/01/2013 23:00;44,2;27,90;0,7;199,9;22,3;85,9;9,2;0;;
2/01/2013 0:00;58,1;41,45;0,4;62,5;22,7;85,2;36,2;0;;
2/01/2013 1:00;51;45,25;0,6;103,2;23,2;83,1;149,8;0;;
2/01/2013 2:00;50,5;38,06;0,5;86;24,8;73,7;317;0;;
2/01/2013 3:00;41,3;39,77;1,1;345,3;25,1;70,5;232,8;0;;
2/01/2013 4:00;43,1;25,30;0,9;120,3;27,8;58,4;736,4;0;;
2/01/2013 5:00;24;17,18;0,7;82,2;29;51,9;542,5;0;;
1/01/2013 2:00;14,6;14,37;2,1;293,3;29,3;51,4;609,6;0;;
1/01/2013 3:00;8,5;9,52;1,6;8,7;30;48,6;410,4;0;;
1/01/2013 4:00;4,8;15,03;1,3;322,2;29,6;50,3;221,2;0;;
1/01/2013 5:00;4,4;16,56;1,7;280,4;29,2;50,8;124,4;0;;
1/01/2013 6:00;3,4;20,94;0,3;331,7;28,7;52,5;52,1;0;;
1/01/2013 7:00;4,7;30,18;0,2;135,6;27,7;54,4;1,5;0;;
1/01/2013 8:00;20,8;42,59;0,2;89,9;26,6;59,3;0;0;;
1/01/2013 9:00;12,4;41,13;0,6;51,9;25,9;61,1;0;0;;
1/01/2013 10:00;33;36,86;0,5;203,6;25,6;63,4;0;0;;
1/01/2013 11:00;35,6;28,83;0,8;147,3;24,9;68,6;0,1;0;;
1/01/2013 12:00;43,9;26,81;1,3;167,9;24,3;71,1;0,1;0;;
1/01/2013 13:00;30,9;25,54;0,4;134,2;24,1;74,5;0;0;;
1/01/2013 14:00;26,8;24,82;0,6;159,3;23,8;72,8;0,1;0;;
1/01/2013 15:00;18,1;22,42;0,4;150,6;23,4;74,3;0,1;0;;
1/01/2013 16:00;19,3;21,48;0,1;141,2;23,3;76,5;0,2;0;;
1/01/2013 17:00;12;21,23;0,4;338,1;22,9;78,3;0,1;0;;
1/01/2013 18:00;22;23,06;0,3;19;22,7;79,1;0;0;;
1/01/2013 19:00;33,9;25,27;0,2;214,7;22,7;79,5;3,9;0;;
1/01/2013 20:00;52,7;29,39;0,3;171,4;23,2;77,9;38,6;0;;
1/01/2013 21:00;48,5;49,73;0,2;224;24,8;71,4;332,3;0;;
1/01/2013 22:00;67,5;54,12;0,9;100,6;26,5;63,7;415,8;0;;
1/01/2013 23:00;69,5;38,02;1,6;148,8;27,8;58,3;644,7;0;;
2/01/2013 0:00;48,6;24,59;1,5;136,2;29,1;53,3;780,2;0;;
2/01/2013 1:00;25,8;10,96;1,2;56,1;29,5;51,7;524,4;0;;
2/01/2013 2:00;14;13,68;0,7;60,6;30,5;48,9;490,5;0;;
2/01/2013 3:00;8;12,29;1;31,5;31,2;47,6;337,5;0;;
2/01/2013 4:00;18;9,32;1,5;293;31,2;47,2;423,2;0;;
2/01/2013 5:00;10,3;6,58;3,7;278,8;30,4;48,4;283,2;0;;
1/01/2013 2:00;13,9;16,24;1,7;259,6;30,1;48,3;101,7;0;;
1/01/2013 3:00;12;20,02;0,5;269,4;29;50,7;5,2;0;;
1/01/2013 4:00;12,5;23,08;0,4;83,6;28;53,7;0;0;;
1/01/2013 5:00;17,3;49,25;0,5;72,8;27,4;56,8;0;0;;
1/01/2013 6:00;38,7;36,30;0,4;94,3;26,3;61,8;0;0;;
1/01/2013 7:00;20,9;28,28;0,3;165,2;25,7;65,3;0,1;0;;
1/01/2013 8:00;46,6;24,07;0,6;156,5;25;69;0,1;0;;
1/01/2013 9:00;64,2;23,36;0,1;170,1;24,3;72,1;0;0;;
1/01/2013 10:00;68,4;22,07;0,6;244,4;24,2;73,2;0;0;;
1/01/2013 11:00;45,8;22,83;0,1;179,4;24,5;72,4;0,1;0;;
1/01/2013 12:00;49,3;18,36;0,5;12,4;23,2;79,5;0;0;;
1/01/2013 13:00;25,8;16,37;0,4;16,8;22,6;82,7;0,1;0;;
1/01/2013 14:00;28,1;17,45;0,3;6,1;23;80,9;0,1;0;;
1/01/2013 15:00;16,6;18,69;0,1;237,9;23,3;79,4;7;0;;
1/01/2013 16:00;33,2;24,83;0,4;147,6;23,9;76,5;58,8;0;;
1/01/2013 17:00;21;37,00;0,1;162,2;24,6;74,1;130;0;;
1/01/2013 18:00;45,8;34,72;0,6;208,5;26,5;65,4;514,3;0;;
1/01/2013 19:00;23,7;10,58;1,3;153,7;28,5;55,2;752,2;0;;
1/01/2013 20:00;13,4;8,90;0,7;39,8;29,9;50,7;707,2;0;;
1/01/2013 21:00;8,4;12,82;1,2;316,9;30,7;48,4;725,4;0;;
1/01/2013 22:00;5;8,88;0,9;135,5;32,3;42,7;768,6;0;;
1/01/2013 23:00;3,9;12,01;0,6;133,4;31,5;46,8;196;0;;
2/01/2013 0:00;3,7;6,96;2,9;260,9;31,1;47,7;313,2;0;;
2/01/2013 1:00;3,9;7,77;2,7;259,4;30,7;47,6;218,6;0;;
2/01/2013 2:00;2,6;10,04;2,3;264,1;30,1;47,9;79,6;0;;
2/01/2013 3:00;3,5;17,49;0,7;229,4;29,1;50,5;2,2;0;;
2/01/2013 4:00;9;33,59;0,6;88,9;28,1;54;0;0;;
2/01/2013 5:00;6,6;40,34;1,2;170,8;27,5;56,6;0;0;;
1/01/2013 2:00;17,6;32,59;0,5;94;26,1;64,1;0;0;;
1/01/2013 3:00;55,7;29,58;0,5;176,1;25,5;66,9;0,1;0;;
1/01/2013 4:00;29,6;27,35;0,5;141,1;25,2;68,8;0;0;;
1/01/2013 5:00;24,8;23,50;0,5;138,4;24,4;71,8;0;0;;
1/01/2013 6:00;14,8;17,85;0,7;149,7;24;73,5;0;0;;
1/01/2013 7:00;9;17,40;0,1;229,6;24;74,6;0;0;;
1/01/2013 8:00;6,6;19,66;0,3;350,5;23,6;76,7;0;0;;
1/01/2013 9:00;5,4;20,25;0,3;28,1;23,7;76,6;0,1;0;;
1/01/2013 10:00;11,6;23,48;0,3;103,6;23,5;77,9;0,1;0;;
1/01/2013 11:00;19;21,25;0,2;168;23,2;79,9;5,5;0;;
1/01/2013 12:00;37;27,48;0,2;46,3;23,8;77,8;79,6;0;;
1/01/2013 13:00;63,4;44,66;0,4;88,4;24,5;74,9;149,9;0;;
1/01/2013 14:00;74,5;44,17;0,7;133,3;25,9;68;404,6;0;;
1/01/2013 15:00;58,4;35,74;0,3;100,2;27,5;62,2;615,3;0;;
1/01/2013 16:00;49;26,96;0,4;87,6;28,7;57,2;625,4;0;;
1/01/2013 17:00;44,7;22,95;0,7;75,7;29,9;52,7;553,8;0;;
1/01/2013 18:00;57,3;18,00;0,5;355,1;30,9;49;448,3;0;;
1/01/2013 19:00;42,9;12,24;1,1;291,4;31,1;47,5;388,1;0;;
1/01/2013 20:00;23,4;8,21;2,2;255,8;31,8;45;497,2;0;;
1/01/2013 21:00;13,5;12,13;2,3;266,3;31,1;46,3;225,4;0;;
1/01/2013 22:00;17;20,46;2,2;255,9;30,4;48,2;90,2;0;;
1/01/2013 23:00;14,5;30,60;0,6;243,2;29;51,1;2,9;0;;
2/01/2013 0:00;29,8;34,05;0,4;221,3;28,3;52,6;0;0;;
2/01/2013 1:00;18,8;59,16;0,9;102,2;27,8;54,9;0;0;;
2/01/2013 2:00;42,6;45,06;0,8;155,1;26,8;58,6;0;0;;
2/01/2013 3:00;27,1;32,18;0,4;124,9;25,6;65,5;0,1;0;;
